order_id,order_date,status,customer_id,first_name,last_name,email,signup_date,region,postal_code,product_id,product_name,category,quantity,unit_price,item_total,product_cost,shipping_alloc,profit,shipping_method,shipping_cost,discount_pct,order_items_total,order_total,total_refund_amount,return_count,return_reasons,shipping_cost_order,order_items_total_order,region_cust,category_prod,price,cost,weight_kg
O307260,2024-08-28,Completed,C104931,Cameron,Lopez,user4931@example.com,2023-06-22,West,66045,P2066,Product 66,Toys,1,39.91,39.91,29.91,6.53,3.47,Standard,6.53,0,39.91,46.44,0,0,,6.53,39.91,West,Toys,39.91,29.91,4.99
O307261,2024-11-04,Completed,C101921,Kendall,Williams,user1921@example.com,2023-02-10,South,93606,P2036,Product 36,Beauty,1,84.87,84.87,36.27,11.74,36.86,Express,11.74,0,84.87,96.61,0,0,,11.74,84.87,South,Beauty,84.87,36.27,4.7
O307262,2023-08-13,Completed,C100977,Casey,Smith,user977@example.com,2023-01-16,Northeast,77818,P2199,Product 199,Apparel,1,16.94,16.94,9.59,6.05,1.3,Standard,6.05,0,16.94,22.99,0,0,,6.05,16.94,Northeast,Apparel,16.94,9.59,2.23
O307263,2024-08-12,Completed,C102688,Casey,Rodriguez,user2688@example.com,2023-10-19,South,74813,P2097,Product 97,Beauty,1,45.18,45.18,27.54,27.81,-10.17,Two-Day,27.81,0,45.18,72.99,0,0,,27.81,45.18,South,Beauty,45.18,27.54,3.92
O307264,2023-05-15,Completed,C100642,Robin,Davis,user642@example.com,2024-05-18,Southwest,67304,P2184,Product 184,Beauty,2,72.22,144.44,91.88,3,42.13,Standard,3,0,144.44,147.44,0,0,,3,144.44,Southwest,Beauty,72.22,45.94,4.92
O307265,2024-06-06,Completed,C104292,Alex,Brown,user4292@example.com,2023-08-01,Southwest,72323,P2050,Product 50,Sports,2,13.32,26.64,14.24,9.35,2.59,Express,9.35,0,26.64,35.99,0,0,,9.35,26.64,Southwest,Sports,13.32,7.12,2.46
O307266,2024-03-20,Completed,C102978,Kendall,Miller,user2978@example.com,2023-06-25,Southwest,27105,P2143,Product 143,Apparel,1,19.78,19.78,9.2,6.78,3.23,Standard,6.78,0,19.78,26.56,0,0,,6.78,19.78,Southwest,Apparel,19.78,9.2,3.04
O307267,2024-04-19,Completed,C103933,Sam,Williams,user3933@example.com,2024-12-23,Midwest,88847,P2047,Product 47,Electronics,2,59.21,118.42,71.48,9.79,37.15,Express,9.79,3.94,118.42,128.21,0,0,,9.79,118.42,Midwest,Electronics,61.64,35.74,4.74
O307268,2023-03-11,Completed,C101630,Taylor,Johnson,user1630@example.com,2024-10-09,West,52631,P2037,Product 37,Apparel,1,14.43,14.43,10.71,3.06,0.66,Standard,3.06,0,14.43,17.49,0,0,,3.06,14.43,West,Apparel,14.43,10.71,3.35
O307269,2024-06-19,Completed,C102644,Chris,Hernandez,user2644@example.com,2024-11-14,Southwest,63001,P2161,Product 161,Home,1,18.15,18.15,13.55,23.32,-15.91,Two-Day,23.32,0,18.15,41.47,0,0,,23.32,18.15,Southwest,Home,18.15,13.55,0.95
O307270,2023-12-24,Completed,C101819,Drew,Brown,user1819@example.com,2023-02-03,Midwest,71516,P2078,Product 78,Apparel,1,100.33,100.33,74.17,4.29,21.87,Standard,4.29,0,100.33,104.62,0,0,,4.29,100.33,Midwest,Apparel,100.33,74.17,1.92
O307271,2024-11-07,Completed,C101091,Chris,Williams,user1091@example.com,2024-10-08,West,19449,P2169,Product 169,Beauty,1,46.36,46.36,27.89,5.72,12.75,Standard,5.72,0,46.36,52.08,0,0,,5.72,46.36,West,Beauty,46.36,27.89,1.55
O307272,2024-11-30,Completed,C100902,Cameron,Martinez,user902@example.com,2024-11-28,West,52988,P2104,Product 104,Beauty,2,32.64,65.28,31.1,21.96,12.22,Two-Day,21.96,0,65.28,87.24,0,0,,21.96,65.28,West,Beauty,32.64,15.55,1.63
O307273,2024-01-30,Completed,C101371,Hayden,Davis,user1371@example.com,2024-06-09,Northeast,95639,P2171,Product 171,Electronics,1,55.84,55.84,30.82,5.43,19.59,Standard,5.43,0,55.84,61.27,0,0,,5.43,55.84,Northeast,Electronics,55.84,30.82,2.48
O307274,2024-03-07,Completed,C101513,Avery,Rodriguez,user1513@example.com,2024-05-04,West,35187,P2032,Product 32,Beauty,1,62.1,62.1,48.65,5.17,8.28,Standard,5.17,0,62.1,67.27,0,0,,5.17,62.1,West,Beauty,62.1,48.65,0.86
O307275,2023-11-13,Completed,C101609,Hayden,Lopez,user1609@example.com,2023-02-09,South,84383,P2076,Product 76,Home,1,173.86,173.86,114.65,12.93,46.28,Express,12.93,0,173.86,186.79,0,0,,12.93,173.86,South,Home,173.86,114.65,0.61
O307276,2024-07-22,Completed,C104359,Sam,Johnson,user4359@example.com,2023-01-16,South,21829,P2159,Product 159,Electronics,1,73.56,73.56,48.2,1.589373119,23.77,Standard,5.17,0,239.28,244.45,0,0,,5.17,239.28,South,Electronics,73.56,48.2,1.71
O307276,2024-07-22,Completed,C104359,Sam,Johnson,user4359@example.com,2023-01-16,South,21829,P2196,Product 196,Sports,3,55.24,165.72,104.85,3.580626881,57.29,Standard,5.17,0,239.28,244.45,0,0,,5.17,239.28,South,Sports,55.24,34.95,3.41
O307277,2024-10-30,Completed,C101865,Jordan,Miller,user1865@example.com,2024-10-29,Southwest,44374,P2017,Product 17,Electronics,1,29.37,29.37,16.49,4.011069285,7.54,Standard,7.51,0,54.99,62.5,0,0,,7.51,54.99,Southwest,Electronics,29.37,16.49,1.27
O307277,2024-10-30,Completed,C101865,Jordan,Miller,user1865@example.com,2024-10-29,Southwest,44374,P2172,Product 172,Electronics,1,25.62,25.62,11.62,3.498930715,8.92,Standard,7.51,0,54.99,62.5,0,0,,7.51,54.99,Southwest,Electronics,25.62,11.62,3.01
O307278,2024-02-27,Completed,C101656,Taylor,Martinez,user1656@example.com,2024-01-07,Northeast,24601,P2178,Product 178,Electronics,1,10.53,10.53,8.22,7.82,-5.51,Standard,7.82,0,10.53,18.35,0,0,,7.82,10.53,Northeast,Electronics,10.53,8.22,4.21
O307279,2023-03-07,Completed,C104153,Jamie,Anderson,user4153@example.com,2023-02-26,Northeast,11473,P2188,Product 188,Beauty,1,65.81,65.81,46.49,6.41,12.91,Standard,6.41,0,65.81,72.22,0,0,,6.41,65.81,Northeast,Beauty,65.81,46.49,2.97
O307280,2023-12-04,Completed,C103630,Sam,Garcia,user3630@example.com,2024-09-30,Northeast,76137,P2008,Product 8,Apparel,1,25.79,25.79,17.84,2.716491115,5.23,Standard,6.52,0,61.9,68.42,0,0,,6.52,61.9,Northeast,Apparel,25.79,17.84,3.45
O307280,2023-12-04,Completed,C103630,Sam,Garcia,user3630@example.com,2024-09-30,Northeast,76137,P2000,Product 0,Apparel,1,36.11,36.11,18.04,3.803508885,14.27,Standard,6.52,0,61.9,68.42,0,0,,6.52,61.9,Northeast,Apparel,36.11,18.04,0.77
O307281,2024-08-25,Completed,C103997,Kendall,Rodriguez,user3997@example.com,2023-12-31,Southwest,86964,P2090,Product 90,Home,1,51.85,51.85,39.18,4.93,6.58,Standard,4.93,0,51.85,56.78,0,0,,4.93,51.85,Southwest,Home,51.85,39.18,1.36
O307282,2023-09-15,Completed,C101490,Chris,Brown,user1490@example.com,2024-01-07,West,93598,P2067,Product 67,Home,1,79.2,79.2,61.75,6.25,11.2,Standard,6.25,0,79.2,85.45,0,0,,6.25,79.2,West,Home,79.2,61.75,2.34
O307283,2024-06-08,Completed,C102610,Casey,Anderson,user2610@example.com,2023-11-21,Midwest,99443,P2165,Product 165,Electronics,1,74.62,74.62,38.07,5.97,30.58,Standard,5.97,0,74.62,80.59,0,0,,5.97,74.62,Midwest,Electronics,74.62,38.07,3.68
O307284,2024-04-05,Completed,C100841,Taylor,Garcia,user841@example.com,2023-11-25,South,47471,P2000,Product 0,Apparel,1,36.11,36.11,18.04,2.138030682,15.93,Standard,6.87,0,116.03,122.9,0,0,,6.87,116.03,South,Apparel,36.11,18.04,0.77
O307284,2024-04-05,Completed,C100841,Taylor,Garcia,user841@example.com,2023-11-25,South,47471,P2145,Product 145,Apparel,1,79.92,79.92,45.98,4.731969318,29.21,Standard,6.87,0,116.03,122.9,0,0,,6.87,116.03,South,Apparel,79.92,45.98,2.61
O307285,2024-03-01,Completed,C103291,Sam,Anderson,user3291@example.com,2024-12-17,West,72456,P2057,Product 57,Electronics,1,14.17,14.17,11.61,3.66,-1.1,Standard,3.66,9.7,14.17,17.83,0,0,,3.66,14.17,West,Electronics,15.69,11.61,1.53
O307286,2024-01-02,Completed,C101149,Jamie,Williams,user1149@example.com,2024-02-04,South,46201,P2190,Product 190,Home,1,20.18,20.18,10.42,0.137283827,9.62,Standard,3.8,0,558.58,562.38,0,0,,3.8,558.58,South,Home,20.18,10.42,2.52
O307286,2024-01-02,Completed,C101149,Jamie,Williams,user1149@example.com,2024-02-04,South,46201,P2074,Product 74,Apparel,2,158.08,316.16,226.76,2.150825307,87.25,Standard,3.8,0,558.58,562.38,0,0,,3.8,558.58,South,Apparel,158.08,113.38,1.65
O307286,2024-01-02,Completed,C101149,Jamie,Williams,user1149@example.com,2024-02-04,South,46201,P2049,Product 49,Electronics,1,222.24,222.24,136.33,1.511890866,84.4,Standard,3.8,0,558.58,562.38,0,0,,3.8,558.58,South,Electronics,222.24,136.33,1.6
O307287,2023-12-24,Completed,C102060,Casey,Smith,user2060@example.com,2024-03-27,South,94271,P2038,Product 38,Home,1,99.53,99.53,77.5,7.25,14.78,Standard,7.25,7.69,99.53,106.78,0,0,,7.25,99.53,South,Home,107.82,77.5,2.58
O307288,2024-10-06,Completed,C102286,Kendall,Gonzalez,user2286@example.com,2023-08-04,Northeast,24413,P2127,Product 127,Toys,2,20.69,41.39,19.8,17.46,4.13,Two-Day,17.46,2.29,41.39,58.85,0,0,,17.46,41.39,Northeast,Toys,21.18,9.9,4.86
O307289,2024-06-17,Completed,C100247,Jamie,Davis,user247@example.com,2023-03-08,South,24941,P2085,Product 85,Sports,2,77.56,155.12,106.66,5.361290323,43.1,Standard,7.35,0,212.66,220.01,0,0,,7.35,212.66,South,Sports,77.56,53.33,2.21
O307289,2024-06-17,Completed,C100247,Jamie,Davis,user247@example.com,2023-03-08,South,24941,P2191,Product 191,Beauty,1,57.54,57.54,44.19,1.988709677,11.36,Standard,7.35,0,212.66,220.01,0,0,,7.35,212.66,South,Beauty,57.54,44.19,1.62
O307290,2023-04-15,Completed,C104028,Avery,Gonzalez,user4028@example.com,2024-08-23,Northeast,20298,P2139,Product 139,Sports,3,31.37,94.11,51.24,20.82,22.05,Two-Day,20.82,0,94.11,114.93,0,0,,20.82,94.11,Northeast,Sports,31.37,17.08,2.02
O307291,2023-09-19,Completed,C102040,Riley,Hernandez,user2040@example.com,2024-06-18,South,41460,P2041,Product 41,Sports,1,28.65,28.65,17.49,5.2,5.96,Standard,5.2,0,28.65,33.85,0,0,,5.2,28.65,South,Sports,28.65,17.49,4.91
O307292,2024-05-21,Completed,C100278,Drew,Miller,user278@example.com,2024-05-01,Midwest,90446,P2020,Product 20,Toys,3,63.94,191.82,133.08,5.08,53.66,Standard,5.08,0,191.82,196.9,0,0,,5.08,191.82,Midwest,Toys,63.94,44.36,1.04
O307293,2023-07-25,Completed,C104870,Kendall,Miller,user4870@example.com,2023-12-03,West,19514,P2146,Product 146,Home,1,36.27,36.27,25.08,5.38,5.81,Standard,5.38,0,36.27,41.65,0,0,,5.38,36.27,West,Home,36.27,25.08,2
O307294,2024-02-25,Completed,C102395,Cameron,Jones,user2395@example.com,2023-02-09,West,60603,P2148,Product 148,Apparel,1,39.78,39.78,35.36,6.01,-1.59,Standard,6.01,19.75,39.78,45.79,0,0,,6.01,39.78,West,Apparel,49.57,35.36,4.95
O307295,2023-11-18,Completed,C104569,Jordan,Jones,user4569@example.com,2024-06-30,Southwest,25933,P2017,Product 17,Electronics,1,28.01,28.01,16.49,4.68,5.81,Standard,4.68,4.62,28.01,32.69,0,0,,4.68,28.01,Southwest,Electronics,29.37,16.49,1.27
O307296,2023-07-10,Completed,C100211,Taylor,Smith,user211@example.com,2024-03-03,Midwest,26184,P2027,Product 27,Sports,1,135.33,135.33,101.08,9.83,24.42,Express,9.83,1.93,135.33,145.16,0,0,,9.83,135.33,Midwest,Sports,137.99,101.08,2.85
O307297,2023-02-19,Completed,C102182,Sam,Anderson,user2182@example.com,2023-07-05,South,45674,P2129,Product 129,Apparel,1,21.42,21.42,18.52,0.874018692,2.03,Standard,6.68,20.18,163.71,170.39,0,0,,6.68,163.71,South,Apparel,26.83,18.52,1.93
O307297,2023-02-19,Completed,C102182,Sam,Anderson,user2182@example.com,2023-07-05,South,45674,P2022,Product 22,Apparel,1,142.29,142.29,120.32,5.805981308,16.16,Standard,6.68,20.18,163.71,170.39,0,0,,6.68,163.71,South,Apparel,178.26,120.32,1.66
O307298,2024-08-30,Returned,C103764,Hayden,Brown,user3764@example.com,2023-01-31,Northeast,46855,P2176,Product 176,Home,1,61.46,61.46,33.15,2.52670957,25.78,Standard,5.43,0,132.08,137.51,0,0,,5.43,132.08,Northeast,Home,61.46,33.15,0.5
O307298,2024-08-30,Returned,C103764,Hayden,Brown,user3764@example.com,2023-01-31,Northeast,46855,P2105,Product 105,Toys,1,70.62,70.62,55.74,2.90329043,11.98,Standard,5.43,0,132.08,137.51,0,0,,5.43,132.08,Northeast,Toys,70.62,55.74,1.12
O307299,2023-03-28,Completed,C100943,Kendall,Johnson,user943@example.com,2023-09-06,South,20270,P2164,Product 164,Toys,1,27.67,27.67,11.77,2.007130893,13.89,Standard,5.37,0,74.03,79.4,0,0,,5.37,74.03,South,Toys,27.67,11.77,4.01
O307299,2023-03-28,Completed,C100943,Kendall,Johnson,user943@example.com,2023-09-06,South,20270,P2169,Product 169,Beauty,1,46.36,46.36,27.89,3.362869107,15.11,Standard,5.37,0,74.03,79.4,0,0,,5.37,74.03,South,Beauty,46.36,27.89,1.55
O307300,2024-05-26,Completed,C101095,Drew,Martinez,user1095@example.com,2023-07-16,Midwest,20991,P2060,Product 60,Sports,1,10.76,10.76,6.08,5.87,-1.19,Standard,5.87,0,10.76,16.63,0,0,,5.87,10.76,Midwest,Sports,10.76,6.08,2.31
O307301,2023-08-10,Completed,C100751,Chris,Smith,user751@example.com,2024-05-18,Northeast,17983,P2011,Product 11,Apparel,1,133.89,133.89,90.44,14.99,28.46,Express,14.99,0,133.89,148.88,0,0,,14.99,133.89,Northeast,Apparel,133.89,90.44,1.25
O307302,2024-01-15,Returned,C103837,Alex,Gonzalez,user3837@example.com,2024-11-12,Midwest,37387,P2063,Product 63,Home,1,25.27,25.27,16.15,17.36,-8.24,Two-Day,17.36,0,25.27,42.63,0,0,,17.36,25.27,Midwest,Home,25.27,16.15,2.87
O307303,2024-10-16,Completed,C103058,Jordan,Williams,user3058@example.com,2023-02-18,Northeast,92558,P2135,Product 135,Beauty,1,83.73,83.73,46.89,3.38,33.46,Standard,3.38,0,83.73,87.11,0,0,,3.38,83.73,Northeast,Beauty,83.73,46.89,2.93
O307304,2024-06-19,Completed,C100202,Sam,Garcia,user202@example.com,2023-03-04,South,32601,P2151,Product 151,Beauty,1,78.37,78.37,57.32,3.52,17.53,Standard,3.52,0.16,78.37,81.89,0,0,,3.52,78.37,South,Beauty,78.5,57.32,2.34
O307305,2024-03-21,Completed,C100160,Sam,Davis,user160@example.com,2024-09-13,South,28088,P2069,Product 69,Apparel,1,42.02,42.02,33.2,7.55,1.27,Standard,7.55,0,42.02,49.57,0,0,,7.55,42.02,South,Apparel,42.02,33.2,1.86
O307306,2023-03-16,Completed,C104662,Morgan,Anderson,user4662@example.com,2023-12-16,Midwest,96708,P2137,Product 137,Apparel,1,140.21,140.21,71.83,13.22010646,55.16,Express,14.79,0,156.86,171.65,0,0,,14.79,156.86,Midwest,Apparel,140.21,71.83,3.37
O307306,2023-03-16,Completed,C104662,Morgan,Anderson,user4662@example.com,2023-12-16,Midwest,96708,P2023,Product 23,Apparel,1,16.65,16.65,9.66,1.569893536,5.42,Express,14.79,0,156.86,171.65,0,0,,14.79,156.86,Midwest,Apparel,16.65,9.66,1.73
O307307,2023-06-08,Completed,C104932,Chris,Smith,user4932@example.com,2024-10-15,Midwest,18933,P2198,Product 198,Home,1,28.13,28.13,12.59,0.457279626,15.08,Standard,4.07,0,250.37,254.44,0,0,,4.07,250.37,Midwest,Home,28.13,12.59,1.82
O307307,2023-06-08,Completed,C104932,Chris,Smith,user4932@example.com,2024-10-15,Midwest,18933,P2049,Product 49,Electronics,1,222.24,222.24,136.33,3.612720374,82.3,Standard,4.07,0,250.37,254.44,0,0,,4.07,250.37,Midwest,Electronics,222.24,136.33,1.6
O307308,2023-10-04,Completed,C100429,Alex,Miller,user429@example.com,2024-09-17,Midwest,95261,P2187,Product 187,Sports,1,47.41,47.41,22.42,3.47305814,21.52,Express,8.19,0,111.8,119.99,0,0,,8.19,111.8,Midwest,Sports,47.41,22.42,0.55
O307308,2023-10-04,Completed,C100429,Alex,Miller,user429@example.com,2024-09-17,Midwest,95261,P2064,Product 64,Home,1,64.39,64.39,45.19,4.71694186,14.48,Express,8.19,0,111.8,119.99,0,0,,8.19,111.8,Midwest,Home,64.39,45.19,3.67
O307309,2023-08-25,Completed,C102612,Kendall,Davis,user2612@example.com,2023-09-14,South,92283,P2176,Product 176,Home,1,61.46,61.46,33.15,1.546897178,26.76,Standard,3.05,0,121.18,124.23,0,0,,3.05,121.18,South,Home,61.46,33.15,0.5
O307309,2023-08-25,Completed,C102612,Kendall,Davis,user2612@example.com,2023-09-14,South,92283,P2046,Product 46,Electronics,1,59.72,59.72,40.49,1.503102822,17.73,Standard,3.05,0,121.18,124.23,0,0,,3.05,121.18,South,Electronics,59.72,40.49,2.89
O307310,2024-08-17,Completed,C100747,Alex,Brown,user747@example.com,2024-07-22,Southwest,94658,P2023,Product 23,Apparel,1,16.65,16.65,9.66,7.39,-0.34,Standard,7.39,0,16.65,24.04,0,0,,7.39,16.65,Southwest,Apparel,16.65,9.66,1.73
O307311,2024-03-04,Completed,C104316,Jamie,Miller,user4316@example.com,2023-05-22,Northeast,79468,P2071,Product 71,Sports,1,74.08,74.08,42.98,4.22,26.88,Standard,4.22,4.65,74.08,78.3,0,0,,4.22,74.08,Northeast,Sports,77.69,42.98,1.45
O307312,2023-05-09,Completed,C101865,Jordan,Miller,user1865@example.com,2024-10-29,Southwest,44374,P2117,Product 117,Toys,1,41.14,41.14,19.44,8.06,11.59,Express,8.06,0,41.14,49.2,0,0,,8.06,41.14,Southwest,Toys,41.14,19.44,3.45
O307313,2023-06-02,Completed,C101298,Alex,Garcia,user1298@example.com,2024-07-23,West,15149,P2181,Product 181,Electronics,1,149.43,149.43,91.7,7.26,50.47,Standard,7.26,0,149.43,156.69,0,0,,7.26,149.43,West,Electronics,149.43,91.7,0.49
O307314,2023-03-19,Completed,C102932,Riley,Davis,user2932@example.com,2023-05-12,Northeast,42175,P2060,Product 60,Sports,1,10.49,10.49,6.08,4.95,-0.54,Standard,4.95,2.49,10.49,15.44,0,0,,4.95,10.49,Northeast,Sports,10.76,6.08,2.31
O307315,2024-09-20,Completed,C103091,Riley,Lopez,user3091@example.com,2024-10-10,West,21465,P2031,Product 31,Electronics,1,91.19,91.19,41.51,7.524583788,42.16,Express,11.35,0,137.55,148.9,0,0,,11.35,137.55,West,Electronics,91.19,41.51,2.91
O307315,2024-09-20,Completed,C103091,Riley,Lopez,user3091@example.com,2024-10-10,West,21465,P2169,Product 169,Beauty,1,46.36,46.36,27.89,3.825416212,14.64,Express,11.35,0,137.55,148.9,0,0,,11.35,137.55,West,Beauty,46.36,27.89,1.55
O307316,2024-04-12,Completed,C103758,Kendall,Hernandez,user3758@example.com,2024-06-29,Southwest,75270,P2007,Product 7,Home,1,63.97,63.97,32.26,4.63,23.02,Standard,4.63,0,63.97,68.6,0,0,,4.63,63.97,Southwest,Home,63.97,32.26,1.52
O307317,2023-09-19,Completed,C101423,Avery,Gonzalez,user1423@example.com,2024-06-29,Northeast,49435,P2149,Product 149,Electronics,1,25.16,25.16,18.39,3.061445271,3.71,Standard,6.87,13.5,56.46,63.33,0,0,,6.87,56.46,Northeast,Electronics,29.09,18.39,3.77
O307317,2023-09-19,Completed,C101423,Avery,Gonzalez,user1423@example.com,2024-06-29,Northeast,49435,P2134,Product 134,Toys,1,31.3,31.3,24.5,3.808554729,2.99,Standard,6.87,13.5,56.46,63.33,0,0,,6.87,56.46,Northeast,Toys,36.18,24.5,0.73
O307318,2023-08-15,Completed,C103790,Morgan,Johnson,user3790@example.com,2024-03-31,Northeast,77505,P2186,Product 186,Beauty,1,70.03,70.03,51.41,2.501702407,16.12,Standard,7.08,0,198.19,205.27,0,0,,7.08,198.19,Northeast,Beauty,70.03,51.41,1.71
O307318,2023-08-15,Completed,C103790,Morgan,Johnson,user3790@example.com,2024-03-31,Northeast,77505,P2024,Product 24,Sports,3,42.72,128.16,78.12,4.578297593,45.46,Standard,7.08,0,198.19,205.27,0,0,,7.08,198.19,Northeast,Sports,42.72,26.04,3.72
O307319,2024-08-10,Completed,C100168,Riley,Anderson,user168@example.com,2024-02-20,South,49177,P2098,Product 98,Home,1,11.53,11.53,7.81,5.31,-1.59,Standard,5.31,0,11.53,16.84,0,0,,5.31,11.53,South,Home,11.53,7.81,2.5
O307320,2023-10-30,Completed,C102040,Riley,Hernandez,user2040@example.com,2024-06-18,South,41460,P2072,Product 72,Electronics,1,32.14,32.14,23.93,2.97779171,5.23,Standard,5.32,1.31,57.42,62.74,0,0,,5.32,57.42,South,Electronics,32.57,23.93,4.91
O307320,2023-10-30,Completed,C102040,Riley,Hernandez,user2040@example.com,2024-06-18,South,41460,P2172,Product 172,Electronics,1,25.28,25.28,11.62,2.34220829,11.32,Standard,5.32,1.31,57.42,62.74,0,0,,5.32,57.42,South,Electronics,25.62,11.62,3.01
O307321,2024-03-11,Completed,C103240,Kendall,Lopez,user3240@example.com,2023-08-02,West,38063,P2030,Product 30,Electronics,1,105.64,105.64,60.55,4.33,40.76,Standard,4.33,4.13,105.64,109.97,0,0,,4.33,105.64,West,Electronics,110.19,60.55,4.19
O307322,2023-12-15,Completed,C104375,Jamie,Wilson,user4375@example.com,2023-05-31,Northeast,85475,P2009,Product 9,Home,1,19.37,19.37,16.46,9.68,-6.77,Express,9.68,19.2,19.37,29.05,0,0,,9.68,19.37,Northeast,Home,23.97,16.46,3.36
O307323,2023-06-08,Completed,C103268,Morgan,Lopez,user3268@example.com,2024-03-15,Northeast,69269,P2036,Product 36,Beauty,1,84.87,84.87,36.27,5.49,43.11,Standard,5.49,0,84.87,90.36,0,0,,5.49,84.87,Northeast,Beauty,84.87,36.27,4.7
O307324,2023-09-22,Completed,C101092,Sam,Brown,user1092@example.com,2024-07-19,South,34630,P2146,Product 146,Home,1,36.27,36.27,25.08,7.16,4.03,Standard,7.16,0,36.27,43.43,0,0,,7.16,36.27,South,Home,36.27,25.08,2
O307325,2023-08-12,Completed,C101695,Taylor,Smith,user1695@example.com,2023-06-16,Midwest,66268,P2025,Product 25,Toys,1,14.44,14.44,9.02,4.45,0.97,Standard,4.45,0,14.44,18.89,0,0,,4.45,14.44,Midwest,Toys,14.44,9.02,1.33
O307326,2024-10-18,Completed,C104964,Drew,Brown,user4964@example.com,2024-05-02,Southwest,14866,P2092,Product 92,Sports,1,24.61,24.61,10.26,7.92,5.47,Standard,7.92,0,24.61,32.53,0,0,,7.92,24.61,Southwest,Sports,24.61,10.26,3.56
O307327,2023-03-28,Completed,C102783,Riley,Lopez,user2783@example.com,2023-05-25,West,59956,P2106,Product 106,Apparel,1,67.38,67.38,34.67,5.01,27.7,Standard,5.01,0,67.38,72.39,0,0,,5.01,67.38,West,Apparel,67.38,34.67,3.31
O307328,2023-01-27,Completed,C103556,Alex,Jones,user3556@example.com,2024-11-12,Northeast,72119,P2128,Product 128,Home,1,28.39,28.39,17.03,6.3,5.06,Standard,6.3,0,28.39,34.69,0,0,,6.3,28.39,Northeast,Home,28.39,17.03,4.73
O307329,2024-03-19,Completed,C101171,Taylor,Garcia,user1171@example.com,2024-10-12,Southwest,70089,P2154,Product 154,Home,1,13.53,13.53,10.37,7.85,-3.99,Standard,7.85,3.42,13.53,21.38,0,0,,7.85,13.53,Southwest,Home,14.01,10.37,2.38
O307330,2024-11-26,Completed,C102264,Sam,Gonzalez,user2264@example.com,2024-03-20,West,37702,P2006,Product 6,Electronics,1,14.2,14.2,9.65,0.507291667,4.04,Standard,4.87,0,136.32,141.19,0,0,,4.87,136.32,West,Electronics,14.2,9.65,3.63
O307330,2024-11-26,Completed,C102264,Sam,Gonzalez,user2264@example.com,2024-03-20,West,37702,P2158,Product 158,Apparel,1,101.34,101.34,44,3.620347711,53.72,Standard,4.87,0,136.32,141.19,0,0,,4.87,136.32,West,Apparel,101.34,44,4.33
O307330,2024-11-26,Completed,C102264,Sam,Gonzalez,user2264@example.com,2024-03-20,West,37702,P2058,Product 58,Sports,1,20.78,20.78,14.64,0.742360622,5.4,Standard,4.87,0,136.32,141.19,0,0,,4.87,136.32,West,Sports,20.78,14.64,2.61
O307331,2023-11-05,Completed,C103311,Avery,Davis,user3311@example.com,2024-02-10,South,27077,P2136,Product 136,Apparel,1,38.31,38.31,21.67,18.59,-1.95,Two-Day,18.59,0,38.31,56.9,0,0,,18.59,38.31,South,Apparel,38.31,21.67,1.6
O307332,2023-07-12,Returned,C101731,Robin,Johnson,user1731@example.com,2024-10-10,South,66995,P2043,Product 43,Sports,3,13.84,41.52,25.77,4.09,11.66,Standard,4.09,0,41.52,45.61,0,0,,4.09,41.52,South,Sports,13.84,8.59,0.89
O307333,2023-03-25,Completed,C102846,Kendall,Martinez,user2846@example.com,2024-04-20,West,98534,P2063,Product 63,Home,1,25.27,25.27,16.15,24.29,-15.17,Two-Day,24.29,0,25.27,49.56,0,0,,24.29,25.27,West,Home,25.27,16.15,2.87
O307334,2024-08-09,Completed,C104801,Jamie,Brown,user4801@example.com,2023-04-17,South,87551,P2197,Product 197,Sports,1,22.42,22.42,16.83,10.62,-5.03,Express,10.62,0,22.42,33.04,0,0,,10.62,22.42,South,Sports,22.42,16.83,1.55
O307335,2024-02-20,Completed,C101338,Alex,Garcia,user1338@example.com,2023-10-11,Southwest,57136,P2087,Product 87,Electronics,1,71.04,71.04,32.4,9.43,24.83,Express,9.43,0,71.04,80.47,0,0,,9.43,71.04,Southwest,Electronics,71.04,32.4,4.95
O307336,2023-02-17,Completed,C102854,Drew,Garcia,user2854@example.com,2023-02-11,Southwest,48588,P2072,Product 72,Electronics,1,26.14,26.14,23.93,2.893684899,-0.58,Standard,5.08,19.74,45.89,50.97,0,0,,5.08,45.89,Southwest,Electronics,32.57,23.93,4.91
O307336,2023-02-17,Completed,C102854,Drew,Garcia,user2854@example.com,2023-02-11,Southwest,48588,P2092,Product 92,Sports,1,19.75,19.75,10.26,2.186315101,6.2,Standard,5.08,19.74,45.89,50.97,0,0,,5.08,45.89,Southwest,Sports,24.61,10.26,3.56
O307337,2023-06-25,Completed,C101152,Avery,Smith,user1152@example.com,2024-03-30,Southwest,92797,P2150,Product 150,Beauty,1,70.79,70.79,32.03,7.67,26.43,Standard,7.67,9.26,70.79,78.46,0,0,,7.67,70.79,Southwest,Beauty,78.01,32.03,2.21
O307338,2023-10-17,Completed,C100776,Avery,Rodriguez,user776@example.com,2024-08-22,Northeast,70432,P2026,Product 26,Sports,1,11.15,11.15,7.72,4.66,-1.23,Standard,4.66,0,11.15,15.81,0,0,,4.66,11.15,Northeast,Sports,11.15,7.72,4.49
